Sample,AIRSPEED  L,AIRSPEED R,ALTITUDE L,ALTITUDE R,AP ENGAGED,VHF3 PTT,VHF2 PTT,VHF1 PTT,TIME GMT (SS),TIME GMT (MM),TIME GMT (HH),TIME ELAPSED,TQ 2,TQ 1,ACCN NORM,ACCN LONG,ACCN LAT,FLAP POS,HEADING,AIRSPEED_AVG,ALTITUDE_AVG,TQ_AVG,VERTICAL_SPEED,VERTICAL_SPEED_SMOOTH,ACCEL_NORM_DIFF,ALTITUDE_AGL,PHASE
111,0,0,118,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,598.0,2.0,1.5,1.0156,-0.0234,0.0137,9.932,292.2,0.0,119.0,1.75,0.0,24.0,0.007800000000000029,23.0,GROUND
112,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,2.0,1.5,0.9805,-0.0215,0.0176,,295.0,0.0,120.0,1.75,120.0,12.0,-0.03510000000000002,24.0,GROUND
113,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,16.0,42.0,16.0,,2.0,1.5,0.9883,-0.0234,0.0,9.932,297.2,0.0,120.0,1.75,0.0,12.0,0.007799999999999918,24.0,GROUND
114,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,2.0,1.5,0.9844,-0.0273,0.0137,,298.6,0.0,120.0,1.75,0.0,12.0,-0.0038999999999999035,24.0,GROUND
115,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,602.0,2.0,1.5,1.0234,-0.0254,-0.0273,9.932,299.4,0.0,120.0,1.75,0.0,0.0,0.039000000000000035,24.0,GROUND
116,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.0,2.0,1.0078,-0.0313,0.0117,,299.7,0.0,120.0,2.5,0.0,24.0,-0.015600000000000058,24.0,GROUND
117,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,20.0,42.0,16.0,,3.5,2.0,0.9766,-0.0254,0.0039,9.932,300.0,0.0,120.0,2.75,0.0,48.0,-0.031200000000000006,24.0,GROUND
118,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.5,0.9961,-0.0371,0.0156,,300.3,0.0,120.0,3.0,0.0,48.0,0.019499999999999962,24.0,GROUND
119,0,0,118,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,606.0,3.5,3.0,0.9805,-0.0293,0.0078,9.932,300.7,0.0,119.0,3.25,-120.0,36.0,-0.015599999999999947,23.0,GROUND
120,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.5,0.9648,-0.0293,-0.002,,300.6,0.0,121.0,3.0,240.0,36.0,-0.015700000000000047,25.0,GROUND
121,0,0,122,124,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,24.0,42.0,16.0,,3.5,2.5,0.9844,-0.0449,-0.0137,9.932,299.4,0.0,123.0,3.0,240.0,36.0,0.019600000000000062,27.0,GROUND
122,0,0,124,124,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.5,1.0078,-0.0527,-0.0117,,295.7,0.0,124.0,3.0,120.0,12.0,0.023399999999999976,28.0,GROUND
123,0,0,124,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,610.0,3.5,2.5,0.9961,-0.0625,-0.0137,9.932,289.7,0.0,123.0,3.0,-120.0,12.0,-0.011700000000000044,27.0,GROUND
124,0,0,122,124,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.0,2.5,0.9844,-0.0488,-0.0234,,281.7,0.0,123.0,2.75,0.0,0.0,-0.011699999999999933,27.0,GROUND
125,0,0,122,124,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,28.0,42.0,16.0,,2.5,2.5,0.9961,-0.0313,-0.0039,9.932,273.3,0.0,123.0,2.5,0.0,24.0,0.011699999999999933,27.0,GROUND
126,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,2.5,3.0,1.0,-0.0293,-0.0059,,264.9,0.0,121.0,2.75,-240.0,-12.0,0.0039000000000000146,25.0,GROUND
127,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,614.0,2.5,3.0,1.0,-0.0254,-0.0137,9.844,256.3,0.0,121.0,2.75,0.0,-36.0,0.0,25.0,GROUND
128,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,2.5,3.0,1.0,-0.0273,-0.0176,,247.5,0.0,120.0,2.75,-120.0,-36.0,0.0,24.0,GROUND
129,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,32.0,42.0,16.0,,2.5,2.5,1.0078,-0.0215,-0.0176,9.932,238.5,0.0,121.0,2.5,120.0,-24.0,0.007800000000000029,25.0,GROUND
130,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.0,2.0,0.9922,-0.0254,-0.0215,,230.5,0.0,120.0,2.5,-120.0,-36.0,-0.015600000000000058,24.0,GROUND
131,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,618.0,4.0,2.5,1.0,-0.0313,-0.0117,9.932,223.8,0.0,120.0,3.25,0.0,-36.0,0.007800000000000029,24.0,GROUND
132,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4.0,2.5,0.9922,-0.0273,-0.002,,218.4,0.0,121.0,3.25,120.0,0.0,-0.007800000000000029,25.0,GROUND
133,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,36.0,42.0,16.0,,4.0,3.0,1.0039,-0.0254,-0.0117,9.844,214.5,0.0,121.0,3.5,0.0,0.0,0.011700000000000044,25.0,GROUND
134,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.5,0.9922,-0.0293,-0.0117,,212.0,0.0,120.0,3.0,-120.0,12.0,-0.011700000000000044,24.0,GROUND
135,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,622.0,3.5,2.5,1.0,-0.0273,0.0,9.932,209.8,0.0,120.0,3.0,0.0,-12.0,0.007800000000000029,24.0,GROUND
136,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,2.0,2.0,0.9922,-0.0137,-0.0078,,207.7,0.0,121.0,2.0,120.0,12.0,-0.007800000000000029,25.0,GROUND
137,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,40.0,42.0,16.0,,2.0,2.0,0.9922,-0.0117,0.0,9.932,205.6,0.0,121.0,2.0,0.0,12.0,0.0,25.0,GROUND
138,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,2.0,2.0,0.9883,-0.0176,0.0,,204.0,0.0,121.0,2.0,0.0,0.0,-0.0039000000000000146,25.0,GROUND
139,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,626.0,2.0,2.0,0.9961,-0.0176,-0.002,9.932,203.1,0.0,120.0,2.0,-120.0,-12.0,0.007800000000000029,24.0,GROUND
140,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,2.0,2.0,1.0,-0.0176,0.0,,202.9,0.0,121.0,2.0,120.0,0.0,0.0039000000000000146,25.0,GROUND
141,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,44.0,42.0,16.0,,2.0,2.0,0.9961,-0.0195,0.0,9.932,203.0,0.0,121.0,2.0,0.0,0.0,-0.0039000000000000146,25.0,GROUND
142,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,2.0,2.0,0.9922,-0.0156,0.0078,,203.7,0.0,121.0,2.0,0.0,0.0,-0.0039000000000000146,25.0,GROUND
143,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,630.0,3.0,2.0,0.9922,-0.0371,0.0,9.932,205.0,0.0,120.0,2.5,-120.0,12.0,0.0,24.0,GROUND
144,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.0,0.9883,-0.0313,0.0,,206.4,0.0,120.0,2.75,0.0,0.0,-0.0039000000000000146,24.0,GROUND
145,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,48.0,42.0,16.0,,4.0,2.5,0.9922,-0.0352,-0.002,9.932,207.5,0.0,120.0,3.25,0.0,12.0,0.0039000000000000146,24.0,GROUND
146,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4.0,2.5,0.9922,-0.0293,0.002,,208.0,0.0,121.0,3.25,120.0,12.0,0.0,25.0,GROUND
147,0,0,122,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,634.0,3.5,2.5,1.0,-0.0391,0.0,9.932,207.9,0.0,122.0,3.0,120.0,-12.0,0.007800000000000029,26.0,GROUND
148,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.5,1.0,-0.043,0.0039,,207.9,0.0,121.0,3.0,-120.0,0.0,0.0,25.0,GROUND
149,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,52.0,42.0,16.0,,3.5,2.5,1.0,-0.0449,0.0,9.932,207.9,0.0,121.0,3.0,0.0,12.0,0.0,25.0,GROUND
150,0,0,122,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.0,2.5,0.9961,-0.043,0.002,,207.9,0.0,122.0,2.75,120.0,12.0,-0.0039000000000000146,26.0,GROUND
151,0,0,120,120,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,638.0,3.5,2.5,0.9922,-0.0098,0.0078,9.932,207.9,0.0,120.0,3.0,-240.0,24.0,-0.0039000000000000146,24.0,GROUND
152,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.5,1.0,-0.0195,0.0,,207.9,0.0,121.0,3.0,120.0,12.0,0.007800000000000029,25.0,GROUND
153,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56.0,42.0,16.0,,3.5,2.5,1.0,-0.0176,0.0,9.932,207.9,0.0,121.0,3.0,0.0,12.0,0.0,25.0,GROUND
154,0,0,120,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.5,0.9961,-0.0215,0.002,,207.9,0.0,121.0,3.0,0.0,12.0,-0.0039000000000000146,25.0,GROUND
155,0,0,122,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,642.0,3.5,2.5,1.0,-0.0176,0.0,9.932,207.9,0.0,122.0,3.0,120.0,12.0,0.0039000000000000146,26.0,GROUND
156,0,0,122,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3.5,2.5,0.9961,-0.0215,0.002,,207.9,0.0,122.0,3.0,0.0,12.0,-0.0039000000000000146,26.0,GROUND
157,0,0,122,124,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0.0,43.0,16.0,,2.5,2.5,1.0,0.0,0.0,9.932,207.8,0.0,123.0,2.5,120.0,24.0,0.0039000000000000146,27.0,GROUND
158,0,0,122,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,5.0,4.0,1.0039,0.0195,0.0,,207.8,0.0,122.0,4.5,-120.0,24.0,0.0039000000000000146,26.0,GROUND
159,0,0,122,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,646.0,8.5,8.5,0.9961,0.041,-0.0078,9.932,207.9,0.0,122.0,8.5,0.0,36.0,-0.007800000000000029,26.0,GROUND
160,0,0,122,124,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10.0,10.5,1.0039,0.0449,0.0,,207.9,0.0,123.0,10.25,120.0,48.0,0.007800000000000029,27.0,GROUND
161,0,0,122,122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,4.0,43.0,16.0,,11.5,12.5,1.0039,0.0625,0.0,9.932,208.1,0.0,122.0,12.0,-120.0,60.0,0.0,26.0,GROUND
162,0,0,122,124,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,17.0,16.5,1.0039,0.0801,0.0156,,208.6,0.0,123.0,16.75,120.0,84.0,0.0,27.0,GROUND
163,0,0,124,124,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,650.0,25.0,24.5,1.0078,0.1289,0.0176,9.932,208.9,0.0,124.0,24.75,120.0,96.0,0.0039000000000000146,28.0,GROUND
164,0,0,124,126,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,35.0,33.5,1.0,0.1777,0.0078,,209.4,0.0,125.0,34.25,120.0,156.0,-0.007800000000000029,29.0,GROUND
165,0,0,126,128,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,8.0,43.0,16.0,,40.0,41.0,1.0195,0.2051,-0.002,9.844,209.9,0.0,127.0,40.5,240.0,180.0,0.019500000000000073,31.0,GROUND
166,0,0,128,130,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,43.5,1.0117,0.2207,0.0039,,210.4,0.0,129.0,43.0,240.0,204.0,-0.007800000000000029,33.0,GROUND
167,0,33,130,132,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,654.0,47.5,48.0,1.0039,0.2285,0.0117,9.844,210.8,16.5,131.0,47.75,240.0,252.0,-0.007800000000000029,35.0,GROUND
168,38,40,134,136,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,54.5,53.5,1.0195,0.252,-0.0059,,210.6,39.0,135.0,54.0,480.0,276.0,0.015600000000000058,39.0,TAKEOFF
169,41,43,136,138,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,12.0,43.0,16.0,,62.0,62.0,1.0195,0.2695,0.0098,9.932,210.7,42.0,137.0,62.0,240.0,276.0,0.0,41.0,TAKEOFF
170,46,49,138,142,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,68.0,66.5,0.9883,0.2676,-0.0449,,210.6,47.5,140.0,67.25,360.0,324.0,-0.031200000000000117,44.0,TAKEOFF
171,51,54,142,144,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,658.0,77.5,75.0,0.9766,0.3125,-0.0078,9.932,210.7,52.5,143.0,76.25,360.0,348.0,-0.011699999999999933,47.0,TAKEOFF
172,58,59,144,148,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,81.5,81.0,0.9609,0.3066,0.0098,,210.6,58.5,146.0,81.25,360.0,408.0,-0.015700000000000047,50.0,TAKEOFF
173,62,64,146,148,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,16.0,43.0,16.0,,83.0,83.0,0.9961,0.3027,-0.0059,9.932,210.3,63.0,147.0,83.0,120.0,444.0,0.03520000000000001,51.0,TAKEOFF
174,68,73,150,154,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,0.9648,0.3086,-0.0156,,210.3,70.5,152.0,83.0,600.0,420.0,-0.031299999999999994,56.0,TAKEOFF
175,76,77,154,158,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,662.0,83.0,83.0,1.0352,0.2832,0.0195,9.932,210.8,76.5,156.0,83.0,480.0,432.0,0.07039999999999991,60.0,TAKEOFF
176,83,85,160,166,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.0078,0.2695,0.0039,,210.4,84.0,163.0,83.0,840.0,516.0,-0.02739999999999987,67.0,TAKEOFF
177,89,91,166,170,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,20.0,43.0,16.0,,83.0,83.0,0.9805,0.2793,0.0137,9.932,210.7,90.0,168.0,83.0,600.0,480.0,-0.02729999999999999,72.0,TAKEOFF
178,93,95,168,172,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.0664,0.2695,-0.0449,,210.2,94.0,170.0,83.0,240.0,468.0,0.08589999999999998,74.0,TAKEOFF
179,97,99,170,176,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,666.0,83.0,83.0,1.0117,0.2734,0.0313,9.932,210.5,98.0,173.0,83.0,360.0,432.0,-0.05469999999999997,77.0,TAKEOFF
180,107,107,180,186,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,82.5,1.0117,0.2461,-0.0039,,210.6,107.0,183.0,82.75,1200.0,384.0,0.0,87.0,TAKEOFF
181,109,112,180,186,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,24.0,43.0,16.0,,82.5,83.0,1.0586,0.2539,-0.0234,9.932,210.2,110.5,183.0,82.75,0.0,312.0,0.04689999999999994,87.0,TAKEOFF
182,114,116,184,186,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,82.5,83.0,0.9688,0.2227,0.0313,,210.4,115.0,185.0,82.75,240.0,144.0,-0.08979999999999999,89.0,TAKEOFF
183,117,118,182,184,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,670.0,82.5,83.0,1.0195,0.2305,0.002,9.844,210.5,117.5,183.0,82.75,-240.0,-48.0,0.05070000000000008,87.0,TAKEOFF
184,121,122,184,184,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.0234,0.2188,-0.0352,,210.1,121.5,184.0,83.0,120.0,-252.0,0.0039000000000000146,88.0,TAKEOFF
185,125,126,182,182,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,28.0,43.0,16.0,,83.0,83.0,0.9883,0.2168,0.0137,9.932,210.5,125.5,182.0,83.0,-240.0,-528.0,-0.03510000000000013,86.0,TAKEOFF
186,130,129,176,174,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.0039,0.2227,0.0156,,210.5,129.5,175.0,83.0,-840.0,-624.0,0.015600000000000058,79.0,TAKEOFF
187,131,133,164,164,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,674.0,83.0,83.0,0.9805,0.2266,0.0488,9.844,210.8,132.0,164.0,83.0,-1320.0,-504.0,-0.023399999999999976,68.0,TAKEOFF
188,136,136,152,146,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,0.9883,0.2305,-0.0391,,210.3,136.0,149.0,83.0,-1800.0,-240.0,0.007799999999999918,53.0,TAKEOFF
189,138,140,128,130,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,32.0,43.0,16.0,,83.0,83.5,1.1406,0.2656,0.0059,9.932,210.5,139.0,129.0,83.25,-2400.0,120.0,0.1523000000000001,33.0,TAKEOFF
190,142,142,126,136,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.1758,0.2598,0.0215,,210.3,142.0,131.0,83.0,240.0,540.0,0.0351999999999999,35.0,TAKEOFF
191,141,141,136,146,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,678.0,83.0,83.0,1.1914,0.2656,-0.0332,9.932,209.1,141.0,141.0,83.0,1200.0,828.0,0.015600000000000058,45.0,TAKEOFF
192,143,144,158,172,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.1445,0.2461,-0.0156,,208.9,143.5,165.0,83.0,2880.0,1272.0,-0.04689999999999994,69.0,TAKEOFF
193,146,147,182,204,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,36.0,43.0,16.0,,83.0,82.5,1.0977,0.2383,-0.0176,9.932,209.8,146.5,193.0,82.75,3360.0,1764.0,-0.046800000000000175,97.0,TAKEOFF
194,148,149,224,234,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,82.5,82.5,0.9336,0.209,0.0352,,209.1,148.5,229.0,82.5,4320.0,2244.0,-0.1640999999999999,133.0,TAKEOFF
195,149,150,242,260,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,682.0,83.0,83.0,1.0664,0.2051,0.043,9.932,208.9,149.5,251.0,83.0,2640.0,2952.0,0.13280000000000003,155.0,TAKEOFF
196,149,149,272,290,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,0.9961,0.2129,-0.0234,,209.0,149.0,281.0,83.0,3600.0,3276.0,-0.07030000000000003,185.0,TAKEOFF
197,148,149,304,318,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,40.0,43.0,16.0,,82.5,83.0,1.0273,0.2129,-0.0273,9.932,208.7,148.5,311.0,82.75,3600.0,3588.0,0.031200000000000117,215.0,TAKEOFF
198,150,150,328,344,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,82.5,82.5,1.0625,0.2207,0.002,,209.2,150.0,336.0,82.5,3000.0,3756.0,0.0351999999999999,240.0,TAKEOFF
199,152,152,368,382,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,686.0,82.5,82.5,0.9102,0.2285,0.0547,9.932,210.0,152.0,375.0,82.5,4680.0,3804.0,-0.1523,279.0,TAKEOFF
200,151,153,394,414,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,82.5,82.5,1.0391,0.2285,-0.0254,,208.7,152.0,404.0,82.5,3480.0,3864.0,0.1288999999999999,308.0,INITIAL_CLIMB
201,153,154,434,446,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,44.0,43.0,16.0,,82.5,82.0,0.957,0.2207,-0.0039,9.844,207.8,153.5,440.0,82.25,4320.0,3984.0,-0.08209999999999995,344.0,INITIAL_CLIMB
202,155,157,470,486,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,82.5,82.0,0.9766,0.2207,-0.0137,,207.8,156.0,478.0,82.25,4560.0,3972.0,0.019600000000000062,382.0,INITIAL_CLIMB
203,156,157,502,518,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,690.0,83.0,83.0,0.9883,0.2168,0.0039,9.932,207.8,156.5,510.0,83.0,3840.0,3936.0,0.011699999999999933,414.0,INITIAL_CLIMB
204,157,159,542,560,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,82.5,0.9336,0.2109,0.002,,207.1,158.0,551.0,82.75,4920.0,4092.0,-0.05469999999999997,455.0,INITIAL_CLIMB
205,159,160,580,586,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,48.0,43.0,16.0,,83.0,82.5,0.8828,0.2051,0.002,9.932,206.7,159.5,583.0,82.75,3840.0,4032.0,-0.050799999999999956,487.0,INITIAL_CLIMB
206,161,161,604,620,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.0039,0.2031,-0.0137,,206.5,161.0,612.0,83.0,3480.0,4176.0,0.12109999999999999,516.0,INITIAL_CLIMB
207,160,161,632,646,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,694.0,83.0,83.0,1.0273,0.2129,-0.0039,9.932,207.0,160.5,639.0,83.0,3240.0,4200.0,0.023400000000000087,543.0,INITIAL_CLIMB
208,160,161,668,686,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,82.5,83.0,1.0234,0.2051,0.0117,,207.0,160.5,677.0,82.75,4560.0,4188.0,-0.0039000000000000146,581.0,INITIAL_CLIMB
209,161,160,702,720,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,52.0,43.0,16.0,,82.5,83.0,1.0508,0.207,0.0156,9.932,206.9,160.5,711.0,82.75,4080.0,4284.0,0.02739999999999987,615.0,INITIAL_CLIMB
210,162,162,742,762,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,82.5,82.5,0.9922,0.2012,0.0,,207.0,162.0,752.0,82.5,4920.0,3876.0,-0.058599999999999985,656.0,INITIAL_CLIMB
211,162,164,780,800,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,698.0,82.5,82.5,1.0156,0.1992,0.0039,9.932,207.5,163.0,790.0,82.5,4560.0,4416.0,0.023400000000000087,694.0,INITIAL_CLIMB
212,163,163,818,836,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.0273,0.2031,0.0156,,207.9,163.0,827.0,83.0,4440.0,4656.0,0.011700000000000044,731.0,INITIAL_CLIMB
213,163,165,856,878,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56.0,43.0,16.0,,83.0,83.0,1.0664,0.1973,-0.0039,9.932,207.7,164.0,867.0,83.0,4800.0,4776.0,0.03909999999999991,771.0,INITIAL_CLIMB
214,165,165,834,914,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.0156,0.1953,-0.0273,,207.2,165.0,874.0,83.0,840.0,4896.0,-0.050799999999999956,778.0,INITIAL_CLIMB
215,165,166,940,962,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,702.0,83.0,82.5,1.0273,0.1953,-0.0352,9.844,206.6,165.5,951.0,82.75,9240.0,5160.0,0.011700000000000044,855.0,INITIAL_CLIMB
216,165,166,990,1010,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,82.5,82.5,0.9609,0.1934,0.0078,,207.1,165.5,1000.0,82.5,5880.0,5268.0,-0.06640000000000013,904.0,INITIAL_CLIMB
217,165,165,1028,1046,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0.0,44.0,16.0,,82.5,83.0,1.0977,0.1992,-0.0098,9.932,207.1,165.0,1037.0,82.75,4440.0,5460.0,0.13679999999999992,941.0,INITIAL_CLIMB
218,165,165,1074,1096,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,83.0,83.0,1.043,0.1992,-0.0176,,206.7,165.0,1085.0,83.0,5760.0,5196.0,-0.05469999999999997,989.0,INITIAL_CLIMB
219,165,165,1130,1152,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,706.0,83.0,83.0,0.9727,0.1953,-0.0176,9.932,206.7,165.0,1141.0,83.0,6720.0,5640.0,-0.07029999999999992,1045.0,INITIAL_CLIMB
